"Subject" "space" "frame" "device" "jerk" "magnitude" "statistic" "axis" "avg_value"
27 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.806288410297872
27 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.808791849202128
27 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.697147299066489
27 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.70180744799867
27 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.696003354282979
27 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0768320396617021
27 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00617714992829521
27 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.00495000607441489
27 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.700549974357447
27 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.674792293475665
27 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.783632076781915
27 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.627947737417819
27 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.677874152031915
27 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.277264567074468
27 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0167969215592152
27 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.110848300413564
27 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.660976085218085
27 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.630460488658511
27 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.68321532587766
27 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.823067662473404
27 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.837212879564096
27 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0893066039356303
27 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0450414487725798
27 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0586254676047872
27 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.8210758325
27 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.837320211489362
27 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.782945588829787
27 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.694016019806117
27 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.754713306440957
27 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.0608887602789628
27 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0552177945716489
27 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.108947089653191
27 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.795853557018617
27 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.802048718989362
27 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.674128512103723
27 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.627947737417819
27 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.677874152031915
27 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.627230079867021
27 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.032242387143617
27 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.14116869604876
27 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.974620173404255
27 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.972505174787234
27 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.959200394414894
28 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.675428720467801
28 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.706415829342932
28 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.686723799059424
28 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.670718095926963
28 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.779061720358639
28 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.704073382410995
28 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.654855915271466
28 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.821715494424084
28 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.628763247405236
28 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.696993999667801
28 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.654156519193717
28 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.584932500113874
28 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.715134474431937
28 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.647807192984293
28 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.595110472615916
28 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.695767279528796
28 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.806882151753927
28 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.818448508376963
28 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.73790809206911
28 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.743784612693717
28 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.674356656020942
28 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.747067907931937
28 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.673513886890838
28 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.762030978010471
28 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.740819453429319
28 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.700291282881152
28 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.689429387759162
28 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.687703433627487
28 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0807263062382199
28 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.0138224436546073
28 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" 0.000824208324801046
28 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.680813725392147
28 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.651619848945026
28 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.800870581884817
28 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.610030902501309
28 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.635821226515969
28 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.277532554764398
28 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0191721442063089
28 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.109710873104188
28 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.649040391307853
28 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.573651895933508
28 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.685821415026178
28 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.78929494326178
28 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.805738383010471
28 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0881213551172775
28 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0447972595862042
28 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0607680707408115
28 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.720515676293194
28 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.825038783246073
28 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.769755981125654
28 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.648538641430367
28 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.710956808836911
28 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.064496354556466
28 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0471474023101021
28 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.100840281329581
28 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.740276591873298
28 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.741285540196335
28 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.669789662889791
28 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.610030902501309
28 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.635821226515969
28 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.62376789513089
28 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" -0.14757775521466
28 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" -0.0469931021049738
28 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.973873328062827
28 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.960365626256545
28 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.946225637251309
29 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.609879937469099
29 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.636434470547384
29 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.629875853152035
29 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.641289075786337
29 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.768433928313954
29 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.651564188964826
29 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.655526116655523
29 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.818292780813954
29 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.589294014734302
29 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.639314176054942
29 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.579901000186134
29 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.587686308146221
29 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.680547675465116
29 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.5727879490375
29 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.630978844851831
29 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.602550925183721
29 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.840464164156977
29 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.851462426569767
29 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.722018434984302
29 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.671454324368401
29 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.685747413486628
29 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.735972301656977
29 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.689221357718023
29 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.752567831707849
29 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.588857987485174
29 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.749163172296512
29 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.664538060484884
29 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.620472049862791
29 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0788382324713372
29 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00900161248883721
29 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.00355290542467733
29 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.623456414216366
29 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.635499779848779
29 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.793746797790698
29 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.553585593347965
29 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.579067216088081
29 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.279111521944767
29 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.018471953048314
29 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.108675612269477
29 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.574295395364826
29 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.598400275636657
29 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.606461283926453
29 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.802293906366279
29 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.840156364186047
29 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.100707751809855
29 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0464322029527616
29 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.052785999031686
29 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.736117664139535
29 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.853639613139535
29 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.770221314302326
29 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.602228993700349
29 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.653732301592151
29 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.0101831910869331
29 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0882883296441861
29 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0881626266546221
29 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.73469927369157
29 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.634569173421512
29 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.713864583982558
29 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.553585593347965
29 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.579067216088081
29 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.683067625610465
29 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.115489757911628
29 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.208215370043721
29 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.973282885843023
29 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.964643161017442
29 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.941621790232558
30 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.656339723754047
30 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.664600262443812
30 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.685307771157441
30 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.671673670524282
30 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.755432212793734
30 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.701879208571802
30 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.672622022924282
30 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.807184940939948
30 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.600372067046214
30 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.646522810920757
30 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.635650125322193
30 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.55849001001906
30 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.634958546900783
30 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.609238911508407
30 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.531321491840992
30 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.506570361273995
30 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.811292332428198
30 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.822805618746736
30 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.669600510563003
30 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.589192650089817
30 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.667418236692689
30 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.629910665959817
30 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.615699347830287
30 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.676801995680601
30 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.496310421449608
30 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.620253390415144
30 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.697050126998956
30 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.658972148093473
30 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0734799270148825
30 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00730438257971279
30 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.000653871890373369
30 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.679007254150131
30 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.6607705539047
30 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.781644485013055
30 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.538131194183003
30 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.588158111633681
30 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.276305836721932
30 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0175856077340209
30 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.10589355727859
30 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.615890785389034
30 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.519047387875457
30 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.522643273772115
30 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.785870931331593
30 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.810398514673629
30 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0926769005274151
30 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0412903779669452
30 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0493556177875196
30 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.780636429556136
30 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.79894807305483
30 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.76322854691906
30 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.510032754098198
30 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.573779428671018
30 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.0354229280326632
30 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0717482452402089
30 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0834544586693995
30 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.671005846122715
30 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.538990663942298
30 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.589783442185379
30 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.538131194183003
30 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.588158111633681
30 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.696858200678851
30 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.0512698188974987
30 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.184343178348037
30 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.974319118563969
30 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.952288292767624
30 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.92943263464752
